item_id,post_id,topic,created_at,url,text_preview,annotator_1,annotator_2,annotator_3,annotator_4,final_sentiment,valid_annotation_count,invalid_annotation_count
649,42897135,Climate Change,2025-02-01T09:29:56Z,https://news.ycombinator.com/item?id=42897135,"Source is a pro fossil fuels think tank. <a href=""https://en.m.wikipedia.org/wiki/Texas_Public_Policy_Foundation"" rel=""nofollow"">https://en.m.wikipedia.org/wiki/Texas_Public_Policy_Foundati...</a>",neutral,negative,neutral,negative,manual_review,4,0
650,42690895,Climate Change,2025-01-13T23:16:30Z,https://news.ycombinator.com/item?id=42690895,New fossil fuel plants should be outlawed everywhere,neutral,negative,negative,negative,negative,4,0
651,42386995,Climate Change,2024-12-11T12:15:16Z,https://news.ycombinator.com/item?id=42386995,Blaming climate change on AI seems like a stretch,negative,neutral,neutral,neutral,neutral,4,0
652,42226810,Climate Change,2024-11-24T08:51:09Z,https://news.ycombinator.com/item?id=42226810,Plastic pollution in the oceans has nothing to do with climate change.,neutral,neutral,neutral,neutral,neutral,4,0
653,42224036,Climate Change,2024-11-23T21:24:01Z,https://news.ycombinator.com/item?id=42224036,That was addressed to those that do not deny climate change.,negative,neutral,negative,neutral,manual_review,4,0
654,42214253,Climate Change,2024-11-22T14:49:31Z,https://news.ycombinator.com/item?id=42214253,Not dams impose climate change that destroys all things.,neutral,negative,negative,negative,negative,4,0
655,42166790,Climate Change,2024-11-17T20:14:48Z,https://news.ycombinator.com/item?id=42166790,Step 1: Figure out how to monetize reversing climate change.,neutral,neutral,positive,neutral,neutral,4,0
656,42128015,Climate Change,2024-11-13T17:22:09Z,https://news.ycombinator.com/item?id=42128015,Kimchi Concedes as Collateral Casualty while Climate Changes Cascade Continually<p>Cabbages.,neutral,neutral,neutral,negative,neutral,4,0
657,42109738,Climate Change,2024-11-11T19:23:50Z,https://news.ycombinator.com/item?id=42109738,Climate changes and populations are not equally spread,neutral,neutral,neutral,neutral,neutral,4,0
658,42384324,Climate Change,2024-12-11T03:08:57Z,https://news.ycombinator.com/item?id=42384324,50 years ago science consensus was talking about global warming.,neutral,neutral,neutral,neutral,neutral,4,0
659,41749975,Climate Change,2024-10-05T14:07:54Z,https://news.ycombinator.com/item?id=41749975,"I guess that global warming is a good thing, then",negative,negative,negative,negative,negative,4,0
660,42418687,Climate Change,2024-12-14T18:45:02Z,https://news.ycombinator.com/item?id=42418687,Why would carbon emissions be an issue in space propulsion?,neutral,neutral,neutral,neutral,neutral,4,0
661,42130976,Climate Change,2024-11-13T22:38:17Z,https://news.ycombinator.com/item?id=42130976,"<i>""Amazon to reduce carbon emissions by shrinking excess puppy headcount (Washington Post)""</i>",negative,negative,neutral,negative,negative,4,0
662,41870396,Climate Change,2024-10-17T15:09:40Z,https://news.ycombinator.com/item?id=41870396,"The article does say ""lifecycle carbon emissions"".",neutral,neutral,neutral,neutral,neutral,4,0
663,42167615,Climate Change,2024-11-17T21:48:08Z,https://news.ycombinator.com/item?id=42167615,Or running on synthetic fuel made with renewable energy,neutral,neutral,neutral,neutral,neutral,4,0
664,41997254,Climate Change,2024-10-30T16:44:01Z,https://news.ycombinator.com/item?id=41997254,How rapidly the economics of renewable energy are shifting,neutral,neutral,neutral,neutral,neutral,4,0
665,42519540,Climate Change,2024-12-27T02:45:11Z,https://news.ycombinator.com/item?id=42519540,"The same could be said for fossil fuels...<p><a href=""https://www.imf.org/en/Blogs/Articles/2023/08/24/fossil-fuel-subsidies-surged-to-record-7-trillion"" rel=""nofollow"">https://www.imf.org/en/Blogs/Articles/2023/08/24/fossil-fuel...</a>",neutral,neutral,neutral,neutral,neutral,4,0
666,42007130,Climate Change,2024-10-31T14:13:37Z,https://news.ycombinator.com/item?id=42007130,Another reason to get rid of fossil fuels ASAP.,negative,negative,negative,positive,negative,4,0
667,41889828,Climate Change,2024-10-19T18:59:12Z,https://news.ycombinator.com/item?id=41889828,Nice! A real life demonstration of the creation of fossil fuels.,negative,neutral,negative,positive,negative,4,0
668,41861013,Climate Change,2024-10-16T16:29:25Z,https://news.ycombinator.com/item?id=41861013,Bring an immediate halt to the fossil-fuel party.,negative,negative,negative,negative,negative,4,0
669,41826538,Climate Change,2024-10-13T09:42:40Z,https://news.ycombinator.com/item?id=41826538,Then let's stop subsidizing cars and fossil fuels.,negative,negative,negative,positive,negative,4,0
670,41667729,Climate Change,2024-09-27T08:34:28Z,https://news.ycombinator.com/item?id=41667729,Cure cancer? Solve this climate change thing?,neutral,neutral,neutral,negative,neutral,4,0
671,41665394,Climate Change,2024-09-27T01:27:50Z,https://news.ycombinator.com/item?id=41665394,If DeSantis doesn't believe science about climate change maybe he believes money.,negative,negative,negative,negative,negative,4,0
672,41617763,Climate Change,2024-09-22T15:34:58Z,https://news.ycombinator.com/item?id=41617763,Climate change strikes again. It has no end of unexpected consequences.,negative,negative,negative,negative,negative,4,0
673,41528346,Climate Change,2024-09-13T05:52:25Z,https://news.ycombinator.com/item?id=41528346,I was expecting planning for climate change and the rising sea levels.,negative,neutral,negative,negative,negative,4,0
674,41461827,Climate Change,2024-09-06T00:55:42Z,https://news.ycombinator.com/item?id=41461827,Watches don’t contribute to climate change.,neutral,neutral,neutral,neutral,neutral,4,0
675,41420182,Climate Change,2024-09-01T20:38:31Z,https://news.ycombinator.com/item?id=41420182,"Making oil into plastic is not driving climate change, burning oil is",neutral,neutral,negative,neutral,neutral,4,0
676,41361917,Climate Change,2024-08-26T20:44:42Z,https://news.ycombinator.com/item?id=41361917,"With climate change progress being made, sadly I agree with Exxon",neutral,negative,negative,negative,negative,4,0
677,41235661,Climate Change,2024-08-13T14:11:30Z,https://news.ycombinator.com/item?id=41235661,Climate change is a global problem. Please look at the problem globally,negative,negative,negative,negative,negative,4,0
678,41673918,Climate Change,2024-09-27T18:18:20Z,https://news.ycombinator.com/item?id=41673918,*more effective tool for battling airline contributions to global warming...,neutral,neutral,negative,negative,manual_review,4,0
679,41608511,Climate Change,2024-09-21T08:36:25Z,https://news.ycombinator.com/item?id=41608511,New study links increase in global warming to increase in teenage pregnancy,negative,negative,negative,negative,negative,4,0
680,41438185,Climate Change,2024-09-03T19:18:16Z,https://news.ycombinator.com/item?id=41438185,Than global warming and CO2 emissions?!,neutral,neutral,negative,negative,manual_review,4,0
681,41368317,Climate Change,2024-08-27T15:01:06Z,https://news.ycombinator.com/item?id=41368317,"Actually, global warming is making Japan get more rain.",neutral,neutral,negative,negative,manual_review,4,0
682,41121324,Climate Change,2024-07-31T17:38:47Z,https://news.ycombinator.com/item?id=41121324,"Looks like global warming is killing the horseshoe crabs too.<p><a href=""https://www.sciencedaily.com/releases/2010/08/100830131344.htm"" rel=""nofollow"">https://www.sciencedaily.com/releases/2010/08/100830131344.h...</a>",neutral,neutral,negative,negative,manual_review,4,0
683,41053181,Climate Change,2024-07-24T02:45:45Z,https://news.ycombinator.com/item?id=41053181,It's kind of poetic how Global Warming only gives +15 trust.,neutral,neutral,negative,neutral,neutral,4,0
684,41196587,Climate Change,2024-08-08T21:38:23Z,https://news.ycombinator.com/item?id=41196587,Efficient for what metric? Carbon emissions? Time? Money?,neutral,neutral,negative,neutral,neutral,4,0
685,40971734,Climate Change,2024-07-15T21:45:21Z,https://news.ycombinator.com/item?id=40971734,But would falling passengers count as carbon emissions?,neutral,neutral,negative,neutral,neutral,4,0
686,40918669,Climate Change,2024-07-09T17:28:28Z,https://news.ycombinator.com/item?id=40918669,You think reducing carbon emissions is about 'owning' some group of people?,negative,neutral,negative,negative,negative,4,0
687,41615781,Climate Change,2024-09-22T09:20:34Z,https://news.ycombinator.com/item?id=41615781,Nuclear is not considered to be a renewable energy source.,neutral,neutral,neutral,neutral,neutral,4,0
688,41361735,Climate Change,2024-08-26T20:32:14Z,https://news.ycombinator.com/item?id=41361735,Because they lobby against advancement of renewable energy?,neutral,neutral,negative,negative,manual_review,4,0
689,40863576,Climate Change,2024-07-03T07:24:20Z,https://news.ycombinator.com/item?id=40863576,This is why we need to accelerate renewables and energy storage.,neutral,neutral,neutral,positive,neutral,4,0
690,41285364,Climate Change,2024-08-18T20:46:31Z,https://news.ycombinator.com/item?id=41285364,But fossil fuels have the externalities of destroying our planet.,negative,negative,negative,negative,negative,4,0
691,41077191,Climate Change,2024-07-26T09:43:18Z,https://news.ycombinator.com/item?id=41077191,And fossil fuel usage still did not go down.,negative,negative,negative,negative,negative,4,0
692,41013295,Climate Change,2024-07-20T01:40:29Z,https://news.ycombinator.com/item?id=41013295,How does that solve the problem of fossil fuel emissions?,neutral,neutral,neutral,negative,neutral,4,0
693,40896627,Climate Change,2024-07-07T10:53:44Z,https://news.ycombinator.com/item?id=40896627,Real money are made by selling fossil fuels.,neutral,neutral,neutral,negative,neutral,4,0
694,40867965,Climate Change,2024-07-03T17:13:23Z,https://news.ycombinator.com/item?id=40867965,Note this is a Fossil fuel subsidy they are doubling.,neutral,neutral,neutral,negative,neutral,4,0
695,40805329,Climate Change,2024-06-26T22:30:52Z,https://news.ycombinator.com/item?id=40805329,This isn't blaming ruminants for climate change. It's just proper accounting.,negative,neutral,negative,neutral,manual_review,4,0
696,40804361,Climate Change,2024-06-26T20:39:47Z,https://news.ycombinator.com/item?id=40804361,"0 change of climate? You are <i>wrong</i><p><a href=""https://www.ipcc.ch/sr15/graphics/"" rel=""nofollow"">https://www.ipcc.ch/sr15/graphics/</a>",neutral,negative,negative,negative,negative,4,0
697,40802944,Climate Change,2024-06-26T18:28:49Z,https://news.ycombinator.com/item?id=40802944,Cow farts do in fact make climate change worse.,negative,neutral,negative,negative,negative,4,0
698,40802860,Climate Change,2024-06-26T18:20:24Z,https://news.ycombinator.com/item?id=40802860,Insane to try to blame ruminants for climate change.,negative,negative,negative,negative,negative,4,0
699,40773271,Climate Change,2024-06-24T07:14:50Z,https://news.ycombinator.com/item?id=40773271,Have you heard about « Climate change »?,negative,neutral,negative,negative,negative,4,0
700,40689706,Climate Change,2024-06-15T13:33:48Z,https://news.ycombinator.com/item?id=40689706,"The climate change created land bridges. <a href=""https://xkcd.com/552"" rel=""nofollow"">https://xkcd.com/552</a>",negative,neutral,neutral,neutral,neutral,4,0
701,40576236,Climate Change,2024-06-04T16:29:00Z,https://news.ycombinator.com/item?id=40576236,Huh??? Asking someone their views on climate change is now against guidelines?,negative,neutral,negative,negative,negative,4,0
702,40572536,Climate Change,2024-06-04T09:52:09Z,https://news.ycombinator.com/item?id=40572536,So you believe anthropogenic climate change is a hoax?,negative,neutral,negative,negative,negative,4,0
703,40820577,Climate Change,2024-06-28T13:48:17Z,https://news.ycombinator.com/item?id=40820577,Is there anything global warming can't do?,neutral,neutral,negative,negative,manual_review,4,0
704,40753694,Climate Change,2024-06-21T20:52:51Z,https://news.ycombinator.com/item?id=40753694,Wait... global warming... <i>shakes fist at the future</i>,neutral,negative,negative,negative,negative,4,0
705,40520575,Climate Change,2024-05-30T06:04:00Z,https://news.ycombinator.com/item?id=40520575,"Endless sea of forest and increasingly bad global warming temperatures, fun stuff",negative,negative,negative,negative,negative,4,0
706,40315438,Climate Change,2024-05-10T04:06:37Z,https://news.ycombinator.com/item?id=40315438,Global warming can be stopped by nuclear winter only.,negative,negative,negative,negative,negative,4,0
707,40245460,Climate Change,2024-05-03T08:30:18Z,https://news.ycombinator.com/item?id=40245460,Meat production takes like 15%. This would just reverse global warming.,positive,neutral,negative,negative,negative,4,0
708,40205873,Climate Change,2024-04-30T00:19:17Z,https://news.ycombinator.com/item?id=40205873,How does an 11-year solar cycle explain decades of observed global warming?,neutral,neutral,neutral,negative,neutral,4,0
709,40090218,Climate Change,2024-04-19T18:14:49Z,https://news.ycombinator.com/item?id=40090218,what does the Patriot Act have to do with global warming?,neutral,neutral,neutral,negative,neutral,4,0
710,40076481,Climate Change,2024-04-18T14:12:41Z,https://news.ycombinator.com/item?id=40076481,"Or global warming. Yamaha is also killing their snowmobile.<p><a href=""https://snowgoer.com/latest-news/yamaha-will-exit-the-snowmobile-market-in-model-year-2025/31676"" rel=""nofollow"">https://snowgoer.com/latest-news/yamaha-will-exit-the-snowmo...</a>",positive,neutral,neutral,negative,neutral,4,0
711,40682253,Climate Change,2024-06-14T16:31:26Z,https://news.ycombinator.com/item?id=40682253,especially about things related to carbon emmissions?,neutral,neutral,neutral,neutral,neutral,4,0
712,40246885,Climate Change,2024-05-03T12:26:01Z,https://news.ycombinator.com/item?id=40246885,Realistically the lowest carbon emissions would be to just die,negative,negative,neutral,negative,negative,4,0
713,40531107,Climate Change,2024-05-31T03:07:23Z,https://news.ycombinator.com/item?id=40531107,Easier just to deploy more renewable energy,neutral,neutral,neutral,neutral,neutral,4,0
714,40407442,Climate Change,2024-05-19T15:10:14Z,https://news.ycombinator.com/item?id=40407442,"There is no renewable energy, only moved entropy",neutral,negative,neutral,neutral,neutral,4,0
